90800,Sendy,Yay!,Can anyone post a demo?,,1180439394.59748
90800,Sendy,Thankx Barba,Always nice to get a demo!,,1180531978.80148
77744,Sendy,.,All that gold is because it's episodic and I don't want the player to run out of time on the difficult part. I think it's fun to collect but any opinion is valid.,,1170264865.34869
77743,Sendy,3/5,Pshhhh! :P,,1170496760.29689
77743,Sendy,.,Jump on the one-ways then ;),,1170263505.40141
74157,Sendy,Great :),"Mission accomplished! I've made quite a few laidback levels like this. Watching your demo was really helpful actually. It gave me an idea of the kind of mistakes I make when I try and make easier maps.

And of course I'm glad you like my maps! Thanks for saying so.",,1167576410.11556
74157,Sendy,Gengis-,"Thanks for pointing that out. I was aware of it, but advanced players may want to skip this level anyway. It's there for beginners and to warm up on and stuff. You do miss the gold that way though.

Turtle-
I don't understand the ratings either. It's completely arbitrary, more or less. I much prefer written comments :)",,1167578153.67243
74157,Sendy,"Oh, about the 'leaving'","Yeah I was pretty disheartened with NUMA at the time, and I was in a bit of an N rut. My life was also very tense at that time and I couldn't relax...

 Whereas recently it seems I keep getting ideas for levels. I almost wish it would stop because I'm tired of staying up all night ;)",,1167578304.11554
75175,wedgie123,Hah,"brocerius, did you not see my demo?",,1203820061.46866
75175,wedgie123,I am though.,"Sorry maximo.

Really sorry to hear you leaving man. I will miss you.",1113:17895424|17895697|89985297|17895701|17895697|17895697|17895697|17895697|4369|35651584|35791394|35791394|35791394|35791394|35791394|35791394|237137442|107374182|107374182|107374182|107374182|89514534|89478485|89478485|89478485|89478485|89478485|89478485|89478485|97588565|89478485|89478485|18175317|17895697|17895697|1|0|0|35782656|35791394|35791394|35791394|107376162|71583334|89478484|89478485|89478485|273|0|33554432|35791394|546|17825792|4369|0|35651584|34|0|0|0|17895424|17895697|33554432|35791394|35791394|35791394|35791394|35791394|237117986|107405862|107374182|107374182|17895696|17895697|17895697|17895697|17895697|89510161|17913173|17895697|17895697|17895697|17|35791360|35791394|35791394|35791394|35791394|35791394|237117986|107880998|107374182|107374182|107374182|35792486|89476130|89478485|89478485|89478485|89478485|22369621|69905|35791392|35651586|35791394|35791394|546|89509888|35808325|8738|0|0|35791394|2|17895696|17|1118208|0|0|0|0|218103808|89478485|89478485|89478485|89478485|89478485|89478485|22369621|17895697|17895697|89985297|89478485|89478485|22369621|89478493|89478485|89478485|89478485|89986389|89478485|89478485|89478485|89478485|107374545|107374182|107374182|107374182|107374182|107374182|107374182|107374182|107374182|35791462|115483170|107374182|107374182|40265318|35791394|0,1168251468.14111
75175,Kablizzy,Yeah.,"He has to. I'm not at liberty to say why, but he's gotta move on from here.",,1168202886.01547
75175,maximo,First two jumps...,it's so bloody hard,820:35791392|35791394|35791394|35791394|35791394|17895696|17895697|17895697|17895697|17895697|17895697|17895697|17895697|107266321|107374182|107374182|107374182|88368742|89478485|89478485|71652693|35791360|35791394|35791394|35790882|8738|0|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|107397393|107374182|71591526|72701269|107374180|35792486|107374190|35792486|35791394|35791394|35791394|35791394|35791394|107405858|107374182|107374182|107374182|107374182|107374182|107374182|4|0|0|0|0|0|107374306|107374182|107374182|107881062|107374182|107374182|107374182|35791462|107374190|107374182|107374182|107374182|97583206|89478485|89478485|107374148|107374182|107374182|107374182|107374182|35791462|35791394|35791394|35791394|35791394|107374306|107374182|107374182|107405862|107374182|107374182|107374182|107374182|73819874|89474116|18175317|89510161|89478485|17895765|17895697|17895697|17895697|17895697|219222289|89478485|89478485|89478485|89478485|89478485|89478485|89478485|89478485|22369621|17895697|17895697|17895697|1,1168214967.79278
75175,TornadoTK,"For your last map,","This really takes the cake. Reminds me of one of my maps, but is executed with dependence on skill. I like it. 5aved.",,1173007940.25578
75175,wedgie123,Funny,"I didn't realise that there was a cut-off time for people to stop posting things like that...

;)",,1174209040.1626
90276,ianb,it's a fun little jump.,"whee....

",223:0|17891328|17895697|273|0|89505792|89478485|22369621|17895697|17895697|17895697|17895697|219222289|17913173|17895697|17895697|17895697|33558801|35791394|546|0|201326592|71582788|107374180|107374182|107374182|107374182|2237030|89478608|89478485|17895697|1118481,1189723252.24306
90276,Kablizzy,"This'll Win Awards, Alright...","...This wins my award for &quot;Fuckin' Kick-Awesome.&quot;

You and I still need to collab one of these days.",,1180107167.84084
83363,littleviking001,A HUNDRED TIMES AMAZING AND A PACKAGE FILLED WITH GOLD,Thanks!,,1174535265.51959
83363,Kablizzy,Ahem.,It says... &quot;Happy Eclrthory Lu.&quot;,,1174535615.88202
92065,ianb,fun indeeed.,"I sped'd it, but you could spend ages all-golding this one.",1423:0|0|0|71582796|89478468|89478485|71587157|89478484|89478485|17895701|35782673|35791394|35791394|17895424|17895697|17895697|1118481|0|0|35791360|35791394|16785954|17895697|17895697|71614465|71582788|87381|0|0|0|0|35791360|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|40265326|90120738|89478485|70997|35790848|139810|35791360|35791394|107374190|107374182|107374182|107374182|107374182|107374182|35791394|115483170|107374182|107374182|107374182|2|0|71582912|107374148|107374182|107374182|107374182|107374182|107374182|107374182|35808870|115483170|107374182|35791394|35791394|35791394|35791394|139810|105168896|107374182|71582788|89478485|89478485|22369621|17895697|17|17895424|273|544|17895680|1|0|107374306|107374182|35808870|35791394|35791394|17834530|17895697|17895697|107234513|107374182|40265318|2236962|0|89478592|89478485|69|0|0|201326592|89478212|71583061|36070468|35791394|139810|0|17895697|17895697|0|0|0|35791392|34|2236416|17891328|17895697|17895697|219222289|17896789|17895697|17895680|17895697|17895697|33624337|35791394|35791394|35791394|2|17895424|17895697|17825793|17895697|40256605|35791394|35791394|33694242|2236962|33554432|35791394|35791394|546|0|17895696|16781585|17895697|17895697|17895697|35790865|17904162|17895697|17895697|17895697|219222289|89478485|89478485|17895765|17895697|17895697|17895697|35782656|35791394|89440258|89478485|89478485|89478485|89478485|69909|72089600|89478468|89478485|89478485|17913173|201326593|107365444|107374182|107374182|107374182|107374182|35791394|2236962|33554432|139810|0|0|35791360|34|8738|35651584|35791394|107374306|107374182|36071014|34,1189897084.40633
87967,ianb,No way.,"was I going for that end gold.
Yay for react-fast-or-die maps. Also, yay for plan-ahead-or-die maps. Yay for this map.",2512:0|0|17825792|17895697|17895697|17895697|281617|35791360|139810|0|17895697|17895697|17895697|71614481|4|0|72089600|105137220|35791398|35791394|35791394|35791394|35791394|16777218|97587473|71582805|88360004|89478485|18175317|17895697|17895697|17895697|17895697|17895697|1|71582912|71582788|88360004|71587157|89478484|17913173|89478493|89478485|89478485|89478485|17913173|89478493|107365445|35808870|35791394|35791394|107880994|107374182|35808870|35791394|139810|0|89478476|17895697|17895697|17895697|17895697|89478609|107365445|35792486|546|16|17895680|0|0|35791392|35791394|107374306|115483238|88368742|89478485|89478485|17749|35791360|8738|17895697|17895697|0|35782656|35791394|2236962|0|35651584|35791394|139810|17895696|17895697|17895697|35651585|35791394|139810|0|0|17825792|17895697|35651585|2236962|0|272|0|17895680|273|0|0|0|0|0|0|0|0|544|69904|0|0|33554432|2|0|35782656|0|0|0|17895424|17|2236928|0|17895424|1|0|0|0|17895424|17895697|17895697|17895697|17|17825792|69905|0|0|272|0|0|0|0|33554432|546|0|0|0|17891328|17895697|17895697|69905|0|0|35791394|8738|0|0|0|0|0|17895424|22876433|1|0|272|0|69905|0|0|35790848|17895682|69905|35782656|2|0|0|35790848|35791394|35791394|107374190|107374182|107374182|35791394|107374190|107374182|35808870|2|0|35651584|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|35791392|35791394|107374306|35791462|8738|96468992|89478485|22369621|0|0|0|0|0|0|0|0|35782656|35791394|35791394|35791394|35791394|0|17895424|107397137|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|34|0|35790848|35791394|69890|2236960|17895424|17895697|17895697|17895697|273|0|33554432|35791394|35791394|115483170|107374182|107374182|35808870|0|89480448|72701269|35792484|35791394|139810|0|2236962|0|71589120|107373636|71582788|71582788|71582788|1092|1118480|0|0|17891328|273|35782656|35791394|0|0|35791394|35791394|34|2228224|0|0|0|0|35782656|35791394|2236962|17825792|17895697|1|0|273|0|0|0|201326592|89478485|4478293|0|0|0|0|0|89505792|89478485|89478485|89478485|17913173|0|0|0|17895697|17895697|1|0|0|72089600|71582788|89474116|89478485|17895701|97587473|89478485|89478485|89478485|89478485|89478485|5|0|0|17895696|17895697|17895697|17895697|219222289|89478485|22369621|17895697|17895697|273|0|17891328|1118481,1182368441.6909
87967,Sendy,Demo,"I died, but near the end. You have no idea how bad this computer lags. Even now with N closed, this text is lagging as I type it!",1997:0|17891328|1118481|17825792|17895697|17895697|89478493|17896789|17895697|1|0|0|0|0|0|0|17895697|17895697|89478609|89478485|17895765|1118481|71614464|107374180|35792486|35791394|35791394|35791394|2236962|0|0|0|139810|71614464|89478484|18175317|17895697|107367424|107374182|107374182|107376162|4482662|0|35790848|35791394|107376162|35808870|35791394|139810|0|0|35651584|237117986|107374182|79709286|89478212|89478485|89478485|89478485|89478485|17895701|17895697|89478609|89478485|71583061|16794692|17895697|89510161|89478485|89478485|71582805|71582788|33554432|546|0|0|4369|35790848|35791394|35792610|35791394|35791394|35791394|281600|0|0|0|0|0|237117440|71722598|107374148|107374182|107374182|107374182|35791462|8738|0|97587456|89478485|89478485|17896789|17895697|17895697|273|0|0|35782656|35791394|35791394|35791394|35791394|17891330|17895697|0|0|35651584|72089602|88360004|279637|35791392|546|17895696|1|17895680|35782673|8738|17895680|17|17895680|17895697|17895697|17895697|17895697|17895697|17895697|89480465|17913173|17895697|17895697|97587473|107365445|71582788|71582788|71582788|17896789|1118481|35782656|546|35651584|8738|0|0|0|0|35782656|35791394|17895680|17895697|17891345|0|0|69905|35651584|35791394|2236962|17895696|17895697|4369|0|0|35782656|2236962|17891328|273|8736|17895697|273|0|17895696|69905|0|35791392|139810|0|0|0|0|0|17895696|0|17895696|79691776|17476|17895696|69905|0|139810|0|0|0|17895424|72703249|107373636|6710886|0|115483136|107374182|35792486|35791394|35791394|2236962|0|0|0|0|139776|0|0|0|35651584|35791394|35791394|2|0|0|0|0|0|0|0|0|0|0|0|35791392|35791394|107374190|107374182|35791398|546|71614464|89478468|71582788|279620|0|0|0|0|17|0|0|0|0|0|0|0|0|35782656|35791394|35791394|35791394|35791394|35791394|35791394|34|115483136|36071014|35791394|35791394|35791394|35791394|8738|0|35651584|35791394|8738|0|72089600|71582788|89478212|89478485|71582788|89408580|17913173|17,1178368681.08531
1183,Maniak,Hmm...,Ye wants near-done demo for impossible gauntlet?,1052:17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|1118481|0|35782656|79831586|71582788|107374182|35791398|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|2236962|0|17895696|17|16777216|201326593|71582788|89478485|35791941|35791394|218103808|89478485|89478485|17913173|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17|35791394|35791394|139810|0|71582912|107365444|71582788|33554500|34|35791392|35791394|35791394|35791394|546|0|17891328|17895697|17895697|17895697|17895697|33554449|35791394|139810|0|72089600|107374180|36070468|33554466|35791394|35651586|237117986|107374182|40265318|2|0|35791394|35791394|35791394|35791394|35791394|35791394|107374306|36071014|35791394|35791394|35791394|35791394|35791394|35791394|107374190|107374182|35791394|139810|0|89478608|107234645|89409126|89478485|17895697|71583185|107365444|107374182|35791462|8738|0|107374190|102,1115028954.29553
1183,wedgie123,arrr,COMPLETE demo here :P indeed very iNsane,1381:17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|0|35651584|8738|107373644|107374182|17895462|17895697|72089601|107374180|107374182|40265318|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|139810|0|17895697|17895697|115343633|107374182|89474116|89478485|89478485|17895765|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17|0|0|0|71614464|107374180|35808870|0|35791392|35791394|237117986|107374182|36071014|139810|17895680|35651584|35791394|35791394|35791394|35791394|35791394|107374190|40265318|35791394|35791394|2236962|0|0|35651584|107880994|107374182|35791462|2236962|0|89505792|89478485|89478485|89478485|17895765|89478609|89478485|89478485|89478485|89478485|89478485|17913173|89510161|89478485|89478485|17895765|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|89510161|22369621|17895697|69905|35791360|35791394|35791394|35791394|71754274|71582788|107373636|71582788|107365444|237135462|89417318|89478485|89478485|89478485|89985301|89478485|89478485|17896789|17895697|105644032|8806|35651584|35651618|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|107376162|107374182|2238054|89478492|17895701|17895697|17,1115088480.53212
1183,Maniak,Uh...,"Make that really, really, stupidly hard gauntlet.",,1115333390.68132
111774,littleviking001,Gold Demo,-,264:35791394|35791394|35791394|35791394|89440290|18175317|17895697|1118481|0|35651584|35791394|35791394|107374306|107880994|89408580|89478485|89478485|17896789|89478609|89478485|17913173|89478609|33572181|35791394|35791394|35791394|107405858|107374182|107374182|115483238|107374182|40265318|17895424|17895697|1|0|17895680|69905,1198314651.73824
94621,Sendy,.,_&gt;-&lt;/\_&gt;---&lt;__/&gt;-&lt;_&gt;-;),,1183297092.80197
94621,Sendy,Thanks!,/\_&lt;,,1183297041.84304
94619,Sendy,Try this for TLS,http://metanet.2.forumer.com/index.php?act=Attach&amp;type=post&amp;id=363243,,1183212047.0968
94619,Sendy,Ok tinytim,I changed the tag to &quot;difficultymedium&quot;. Sadly it wouldn't let me enter two words or use colons or hyphens. Thanks for the feedback.,,1183211036.39234
88986,ianb,short+close call at the end.,"I would have gone for all gold, apart from the finicketty one by the rocket turret.

Another map of fun.",2806:17895697|17895697|17895697|17895697|17895697|17895697|17895697|17913297|17895697|1118481|0|0|0|35791394|35791394|0|0|0|17895680|69905|0|17895680|17895697|17895697|201326609|1092|0|1118481|1118481|35790848|139810|71614464|0|35651584|546|4369|0|79691776|17895765|17895697|69905|0|0|0|237117984|71722598|89478485|89478485|17895765|17895697|17895697|17895697|17895697|17895697|69905|0|35791394|35791394|35791394|16777762|17895697|17895697|17895697|0|35791392|35791394|35791394|0|201326592|71582788|35791392|35791394|35791394|2236962|0|0|0|0|0|0|0|0|0|71582796|71582788|89478212|89478485|72089605|71582788|71582788|71582788|0|0|0|0|0|4505600|71584768|71582788|71582788|279620|71582912|17908804|17895697|17895697|201326609|279620|16777216|17895697|0|0|0|16777216|17895697|17895697|17895697|17895697|17895697|17895697|17895697|69905|71614464|17895684|17895697|17|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|237117986|107374182|107374182|40265318|89478594|89478485|89478485|89510229|89478485|107234372|35792486|35791394|139810|0|33554432|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|2236962|17895424|17895697|0|0|0|0|79691776|71582788|88360004|89478485|89478485|79691797|72089604|71582788|71582788|71582788|71614468|17476|0|0|0|0|0|0|33554432|35791394|35791394|35791394|35791394|107405858|107374182|107374182|107374182|107374182|35791394|35791394|35791394|17895424|17895697|17895697|17895697|1118481|33554432|35791394|35791394|35791394|35791394|35791394|35791394|35791394|107376162|36071014|89478592|89478485|89478485|89478485|72701269|4|0|0|33554432|35791394|107374306|107374182|35791462|35791394|35791394|107880994|40265318|107376162|107374182|89474118|89478485|89478485|89478485|89478485|17895697|89478493|17896789|17895697|89510161|89478485|88360021|5592405|0|2236928|72089600|71582788|89478485|89478485|89478485|89478485|22369621|89510161|17896789|17895697|89478609|89478485|219223381|89478485|89478485|89478485|89478485|1118549|0|33554432|546|79691776|89478468|89478485|18175317|17895697|17895697|89510161|17896789|17895697|17895697|17895697|89510161|89478485|89478485|89478485|21|35791360|35791394|35791394|35791394|35791394|35791394|34|0|0|4369|0|0|0|35790848|546|35651584|35791394|35791394|35791394|17896226|273|17895697|17895697|17895697|89510161|4|0|69905|16777216|17895697|17895697|16777217|71614737|71582788|4473924|0|17895697|17895697|33554705|35791394|2236962|17895680|17895697|17895697|89478609|89478485|87381|139808|0|8738|0|89478609|107374181|107374182|35791398|35791394|35791394|8738|17891328|17895697|17895697|17895697|35791360|35791394|2236962|17891328|69905|0|22369628|35782656|8738|0|0|201326592|107374182|73819750|33555524|35791394|17825794|17895697|1118481|35791360|34|35782656|107880994|107374182|40265318|34|33554432|35791394|35791394|35791394|107374190|89478502|107365717|107374182|107374182|40265318|35782656|35791394|35791394|35791394|139810|89478476|89478485|22369621|89480465|89478485|18175317|89478493|89478485|89478485|89478485|17895765|17895697|17895697|17895697|1118481,1182369666.95706
88986,Sendy,Demo,Long + Nothard.,4484:17895680|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|4369|0|0|35791360|35791394|35791394|35791394|35791394|35791394|8738|71582912|107373636|107374182|107374182|107374182|35791462|34|0|0|201326592|89474116|17895765|17895697|17895697|17895697|18177297|1|35790848|35791394|35791394|35791394|2|0|0|0|0|35651584|107374306|1094|17825792|1118481|33554432|35791394|35791394|35791394|107405858|107374182|35792486|8738|0|0|17891328|17895697|17895697|273|0|0|35651584|79692322|4473924|35651584|546|17895697|69905|35790848|2|16777216|17895697|17895697|17895697|4369|35791360|35791394|35791394|35791394|17895426|17895697|17895697|17895697|4369|35782656|35791394|35791394|17891362|17895697|1118481|0|35791360|35791394|35791394|35791394|107880994|107374182|35808870|35791394|35791394|201326626|71582788|71582788|18175300|17895697|17895697|17895697|17895697|17895697|4369|0|79691776|107373636|107374182|4482662|0|237117986|107374182|71591526|4|0|71582796|88360004|22369621|17895697|17895697|97587473|17895701|17895697|89478493|17895697|17895697|17895697|17895697|1|17895696|89478609|89478485|89478485|89478485|71587157|17891396|33554449|35791394|35791394|35791394|35791394|35791394|35782656|35791394|35791394|35791394|35791394|0|0|72089600|17826884|17895697|17895697|17895697|17895697|1118481|0|17825792|71587281|35791360|35791394|35791394|16777216|69905|0|4505600|17895696|17895697|17|17895696|273|17895424|89480465|17895697|17895697|17895697|17895697|17895697|69905|35790848|35808878|546|0|2236416|16777216|4369|0|17895680|89510161|71583061|89478484|71652693|35791360|35791394|35791394|35791394|35791394|0|0|0|0|17825792|89985297|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|273|2236962|0|17895424|17895697|17895697|69905|0|0|35791392|35791394|35791394|546|0|35791360|40267298|35791394|35791394|35791394|8738|0|0|33554432|35791394|2|0|0|0|0|0|0|16777216|17895697|69905|71582796|107365444|2516582|71582912|71582788|71582788|71582788|22369604|89510161|89478485|89478485|18175317|89480465|1118481|0|0|0|0|0|0|17895680|17895697|17895697|17895697|4369|35782656|35791394|35791394|35791394|35791394|35791394|35791394|35791394|546|35791392|35791394|35791394|139810|35790848|35791394|33554978|107376162|71582788|71582788|201344068|71582788|17895428|17895697|17895697|17895697|4369|35790848|107405858|71583334|71582788|107374182|35791394|107374190|71722598|89408580|89478485|17895697|17895697|71614464|71582788|107365444|35791394|546|35790848|546|35651584|34|69905|0|0|0|0|0|17895424|17895697|105168896|107374182|107374182|107374182|2237030|0|0|71584768|17476|89478336|89478485|105137220|107374182|88360038|4478293|0|17895697|4369|0|71582912|71582788|71582788|71582788|35792486|107374190|107374182|115484262|107374182|40265318|107374306|35791394|139810|0|0|0|0|17891328|17895697|2236417|17895696|1|0|0|0|0|17825792|17895697|201330961|71582788|71582788|71582788|35790852|35791394|139810|0|17895696|4369|71582912|107374180|35808870|107376162|36071014|35791394|35791394|139810|17895680|17895697|17895697|17895697|17895697|17895697|17895697|97587473|71582805|71582788|71582788|18175300|17895697|17895697|79691777|107373636|107374182|139814|69888|17826338|17895697|17895697|17895697|4369|0|0|0|35791394|35791394|35791394|35791394|107405858|107374182|35791394|107405858|71582790|71582788|71582788|16777284|17895697|4369|201326592|71582788|107373636|107374182|35792486|35791394|107374190|17510|0|0|0|89410560|89478485|17895701|17895697|1118481|0|0|0|0|71582796|71582788|35792486|2236962|0|0|35791392|71591650|89478468|72701269|4|17895697|17895697|89985297|17895765|17895697|17895697|22401297|89510161|89478485|89478485|18175317|273|0|0|0|89474124|89478485|22369621|1|0|17895680|17895697|219222289|17895701|17895697|17895697|17895697|17825793|273|0|0|35791394|35791394|2|35782656|35791394|35791394|35791394|35791394|2236962|0|0|0|4505600|17825792|17895697|17895697|1118481|17825792|4369|0|0|0|0|0|0|0|0|17895697|89480465|71582805|107373636|140902|16777216|69905|0|1118481|0|201326592|279620|0|0|0|17895697|17|0|17895696|89510161|89478485|279893|35791392|35791394|35791394|35791394|35791394|2|0|0|0|219222016|17895765|17895697|17895697|17895697|17895697|17895697|17895697|17895697|35782673|35791394|35791394|8738|0|35782656|35791394|35791394|35791394|17891362|97587473|89478485|89478485|17895701|17895697|17895697|17895697|89510161|89478485|89478485|89478485|71614465|71582788|71582788|107374180|107374182|107374182|36071014|35791394|35791394|35810850|35791394|0|17895424|4369|33554432|115483170|71582788|107374182|36071014|35791394|35791394|546|17895680|17895697|0|35791394|115483170|35792486|35791394|35791394|35791394|35791394|35791394|35791394|107374190|89478214|89478485|89985301|89478485|89478485|89478485|89478485|18175317|17895697|17895697|17895697|4369,1179136860.8983
88986,Sendy,Thanks amcoline,"I thrive on compliments, being a class B attention whore and all. People : Don't let me starve! :)",,1179234791.05415
92055,ianb,The run before this,"I died on the final floorguard. Crap.

It's a fun level, again with the one-rocket-launcher-fuxxing-up-the-world theme.",3086:0|17895680|17895697|89510161|17895697|17895697|17895697|17895697|17895697|219222289|17896789|17895697|17895697|1|17895680|17895697|17895697|17895697|17|35790848|35791394|107374190|40265318|89505826|89478485|89478485|89478485|89478485|89478485|17913173|89478493|89478485|89478485|97588565|89478485|17913173|17895697|17895697|107876625|107374182|107374182|107374182|107374182|107374182|17892966|17895697|17895697|89478493|71582788|89478485|89478485|89478485|89478485|18175317|17895697|22401297|89478493|89478485|89478485|18175317|17895697|17895697|17895697|17|0|0|0|17895697|17895697|17895697|17895697|17895697|17896797|17895697|17895697|17895697|33554705|34|17895424|17895697|17895697|89478609|17913173|17895697|17895697|17895697|17895697|89478609|89478485|17895701|17895697|17895697|1|0|35791360|35791394|35791394|17895682|17895697|17895697|17895697|69905|107376160|107374182|40265318|107374306|35791462|139810|17895680|35651857|139810|0|0|35651584|35791394|2236962|0|17895680|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|17895697|0|35790848|546|0|0|0|0|17825792|17895697|17895697|0|107374272|35791398|35791394|35791394|35791394|35791394|115483170|107374182|107374182|107374182|71583334|17895697|273|69904|0|17895680|4369|35782656|2236962|0|17895697|35782673|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|35791394|107374190|40265318|35791394|35791394|35791394|35791394|115483170|107374182|280166|0|0|16777216|17895697|17895697|17895697|1|17895697|97587473|89478485|89478485|89478485|17895697|17895697|17895697|17895697|17895697|17895697|17895697|97587473|107373653|107374182|71591526|71582788|71582788|35792484|35791394|35791394|139810|89478608|89478485|89478485|89478485|17896789|17895697|17895697|17895697|17895697|17895697|17895697|35782929|35791394|35791394|35791394|35791394|35791394|107374190|107374182|71582790|71582788|40264772|0|35790848|35791394|35791394|107405858|107374182|107374182|107374182|107374182|35791462|8706|17891328|1118481|35791394|115483170|107374182|107374182|107374182|107374182|35808870|17895680|89478609|89474116|89478485|1398101|0|17895696|1|107397120|71591526|71582788|18175317|17895697|35782656|8738|0|35790848|35791394|107376162|107374182|107374182|107374182|6|17891328|17895697|17895697|89478493|89478485|22369621|17895697|89478493|17896789|219222289|35808869|8738|35782928|35791394|8738|0|35791360|35791394|107405858|107374182|107374182|35808870|35791394|34|16777216|17895697|69905|35651584|8738|0|0|0|0|0|72089600|72089600|71582788|71582788|71582788|71582788|72089668|71582788|71582788|71582788|71582788|35792484|139810|0|89505792|89478485|89478485|22369621|17895697|89985297|89478485|89478485|22369621|17895697|89480465|17895765|89480465|89478485|89478485|17913173|17895697|17895697|1|35791360|34|0|33554705|35791394|35791394|139810|71584768|71582788|89478484|17896789|17895697|0|69904|0|1118480|17895680|97587473|71582805|105137493|71591526|89478468|89478485|69|0|1118480|0|33554432|35791394|35791394|16777250|35782657|35791394|107376162|73819750|107365716|107374182|107374182|35791398|35791394|0|17895696|69905|0|35791394|107376162|107374182|107374182|89478470|89478485|89510161|89478485|17477|8738|0|0|17895697|17895697|89480465|89478485|89478485|89478485|89478485|69|0|0|0|17891328|273|35791394|35791394|35791394|546|71582912|89478468|89478485|17913173|17895697|1|17825792|17895697|17895697|17895697|22876433|17895697|17895697|17895697|17895697|17895697|4369|0|17895697|17895697|17895697|97587473|17895765|17895697|17895697|17895697|97587473|89478485|5592405,1189896290.56199
